1.0023696	0.68691844	0.50323764	0.70043757
1.0242197	0.75501152	0.49494579	0.66059911
1.0373732	0.82033496	0.50104562	0.62126514
1.0431328	0.87929927	0.52430158	0.58389836
1.0431911	0.92986504	0.5653782	0.5503474
1.0395974	0.97100297	0.62150397	0.52266677
1.0347843	1.0023696	0.68691844	0.50323764
1.0315781	1.0242197	0.75501152	0.49494579
1.0330419	1.0373732	0.82033496	0.50104562
1.0419827	1.0431328	0.87929927	0.52430158
1.0601043	1.0431911	0.92986504	0.5653782
1.0869717	1.0395974	0.97100297	0.62150397
1.119072	1.0347843	1.0023696	0.68691844
1.1497741	1.0315781	1.0242197	0.75501152
1.1714829	1.0330419	1.0373732	0.82033496
1.1793159	1.0419827	1.0431328	0.87929927
1.1729903	1.0601043	1.0431911	0.92986504
1.1556248	1.0869717	1.0395974	0.97100297
1.1315128	1.119072	1.0347843	1.0023696
1.1046439	1.1497741	1.0315781	1.0242197
1.0781369	1.1714829	1.0330419	1.0373732
1.0541302	1.1793159	1.0419827	1.0431328
1.0337759	1.1729903	1.0601043	1.0431911
1.0171986	1.1556248	1.0869717	1.0395974
1.0034287	1.1315128	1.119072	1.0347843
0.99040732	1.1046439	1.1497741	1.0315781
0.97520848	1.0781369	1.1714829	1.0330419
0.95465457	1.0541302	1.1793159	1.0419827
0.9264518	1.0337759	1.1729903	1.0601043
0.89048844	1.0171986	1.1556248	1.0869717
0.84918667	1.0034287	1.1315128	1.119072
0.80637163	0.99040732	1.1046439	1.1497741
0.76581658	0.97520848	1.0781369	1.1714829
0.73058001	0.95465457	1.0541302	1.1793159
0.70296756	0.9264518	1.0337759	1.1729903
0.68457168	0.89048844	1.0171986	1.1556248
0.67616612	0.84918667	1.0034287	1.1315128
0.67754706	0.80637163	0.99040732	1.1046439
0.68753878	0.76581658	0.97520848	1.0781369
0.70429679	0.73058001	0.95465457	1.0541302
0.72583998	0.70296756	0.9264518	1.0337759
0.75062197	0.68457168	0.89048844	1.0171986
0.77797939	0.67616612	0.84918667	1.0034287
0.80833608	0.67754706	0.80637163	0.99040732
0.84296897	0.68753878	0.76581658	0.97520848
0.8830414	0.70429679	0.73058001	0.95465457
0.92803675	0.72583998	0.70296756	0.9264518
0.97497068	0.75062197	0.68457168	0.89048844
1.0196809	0.77797939	0.67616612	0.84918667
1.0589429	0.80833608	0.67754706	0.80637163
1.0914456	0.84296897	0.68753878	0.76581658
1.1175435	0.8830414	0.70429679	0.73058001
1.1386063	0.92803675	0.72583998	0.70296756
1.1564245	0.97497068	0.75062197	0.68457168
1.1727537	1.0196809	0.77797939	0.67616612
1.1889899	1.0589429	0.80833608	0.67754706
1.2059799	1.0914456	0.84296897	0.68753878
1.2239729	1.1175435	0.8830414	0.70429679
1.2426825	1.1386063	0.92803675	0.72583998
1.2613715	1.1564245	0.97497068	0.75062197
1.2788094	1.1727537	1.0196809	0.77797939
1.2929431	1.1889899	1.0589429	0.80833608
1.3003604	1.2059799	1.0914456	0.84296897
1.2964555	1.2239729	1.1175435	0.8830414
1.2775586	1.2426825	1.1386063	0.92803675
1.2435922	1.2613715	1.1564245	0.97497068
1.1979277	1.2788094	1.1727537	1.0196809
1.1450456	1.2929431	1.1889899	1.0589429
1.0887488	1.3003604	1.2059799	1.0914456
1.0316226	1.2964555	1.2239729	1.1175435
0.97515683	1.2775586	1.2426825	1.1386063
0.92005448	1.2435922	1.2613715	1.1564245
0.8665468	1.1979277	1.2788094	1.1727537
0.81465804	1.1450456	1.2929431	1.1889899
0.76439176	1.0887488	1.3003604	1.2059799
0.71582835	1.0316226	1.2964555	1.2239729
0.66915085	0.97515683	1.2775586	1.2426825
0.62464249	0.92005448	1.2435922	1.2613715
0.58270762	0.8665468	1.1979277	1.2788094
0.54395087	0.81465804	1.1450456	1.2929431
0.50930512	0.76439176	1.0887488	1.3003604
0.48016268	0.71582835	1.0316226	1.2964555
0.45850643	0.66915085	0.97515683	1.2775586
0.44705096	0.62464249	0.92005448	1.2435922
0.44921581	0.58270762	0.8665468	1.1979277
0.46850196	0.54395087	0.81465804	1.1450456
0.50693032	0.50930512	0.76439176	1.0887488
0.56309938	0.48016268	0.71582835	1.0316226
0.631571	0.45850643	0.66915085	0.97515683
0.70460916	0.44705096	0.62464249	0.92005448
0.77492072	0.44921581	0.58270762	0.8665468
0.83738423	0.46850196	0.54395087	0.81465804
0.88928814	0.50693032	0.50930512	0.76439176
0.92976568	0.56309938	0.48016268	0.71582835
0.95910648	0.631571	0.45850643	0.66915085
0.97824103	0.70460916	0.44705096	0.62464249
0.98844238	0.77492072	0.44921581	0.58270762
0.99119953	0.83738423	0.46850196	0.54395087
0.98820197	0.88928814	0.50693032	0.50930512
0.98139162	0.92976568	0.56309938	0.48016268
0.97305779	0.95910648	0.631571	0.45850643
0.96592758	0.97824103	0.70460916	0.44705096
0.96312973	0.98844238	0.77492072	0.44921581
0.96784941	0.99119953	0.83738423	0.46850196
0.98257592	0.98820197	0.88928814	0.50693032
1.0080736	0.98139162	0.92976568	0.56309938
1.0423209	0.97305779	0.95910648	0.631571
1.0799354	0.96592758	0.97824103	0.70460916
1.1134388	0.96312973	0.98844238	0.77492072
1.1367484	0.96784941	0.99119953	0.83738423
1.1479157	0.98257592	0.98820197	0.88928814
1.1487303	1.0080736	0.98139162	0.92976568
1.1427048	1.0423209	0.97305779	0.95910648
1.133486	1.0799354	0.96592758	0.97824103
1.1241118	1.1134388	0.96312973	0.98844238
1.1167522	1.1367484	0.96784941	0.99119953
1.1126164	1.1479157	0.98257592	0.98820197
1.1119028	1.1487303	1.0080736	0.98139162
1.1137865	1.1427048	1.0423209	0.97305779
1.1164658	1.133486	1.0799354	0.96592758
1.1172397	1.1241118	1.1134388	0.96312973
1.1126216	1.1167522	1.1367484	0.96784941
1.0988176	1.1126164	1.1479157	0.98257592
1.0731735	1.1119028	1.1487303	1.0080736
1.0361403	1.1137865	1.1427048	1.0423209
0.99147996	1.1164658	1.133486	1.0799354
0.94413232	1.1172397	1.1241118	1.1134388
0.89822048	1.1126216	1.1167522	1.1367484
0.85646026	1.0988176	1.1126164	1.1479157
0.82030342	1.0731735	1.1119028	1.1487303
0.79017343	1.0361403	1.1137865	1.1427048
0.76565548	0.99147996	1.1164658	1.133486
0.74570605	0.94413232	1.1172397	1.1241118
0.72894173	0.89822048	1.1126216	1.1167522
0.71399695	0.85646026	1.0988176	1.1126164
0.69988392	0.82030342	1.0731735	1.1119028
0.68628185	0.79017343	1.0361403	1.1137865
0.67373558	0.76565548	0.99147996	1.1164658
0.66381853	0.74570605	0.94413232	1.1172397
0.65929419	0.72894173	0.89822048	1.1126216
0.66404677	0.71399695	0.85646026	1.0988176
0.68213461	0.69988392	0.82030342	1.0731735
0.71560685	0.68628185	0.79017343	1.0361403
0.76249113	0.67373558	0.76565548	0.99147996
0.8173326	0.66381853	0.74570605	0.94413232
0.87400652	0.65929419	0.72894173	0.89822048
0.92803078	0.66404677	0.71399695	0.85646026
0.97707299	0.68213461	0.69988392	0.82030342
1.0203796	0.71560685	0.68628185	0.79017343
1.0580388	0.76249113	0.67373558	0.76565548
1.0904514	0.8173326	0.66381853	0.74570605
1.1180495	0.87400652	0.65929419	0.72894173
1.1412051	0.92803078	0.66404677	0.71399695
1.1602632	0.97707299	0.68213461	0.69988392
1.1756541	1.0203796	0.71560685	0.68628185
1.1880523	1.0580388	0.76249113	0.67373558
1.1985572	1.0904514	0.8173326	0.66381853
1.2088117	1.1180495	0.87400652	0.65929419
1.220834	1.1412051	0.92803078	0.66404677
1.236221	1.1602632	0.97707299	0.68213461
1.2546607	1.1756541	1.0203796	0.71560685
1.2725572	1.1880523	1.0580388	0.76249113
1.2834667	1.1985572	1.0904514	0.8173326
1.2811711	1.2088117	1.1180495	0.87400652
1.2629673	1.220834	1.1412051	0.92803078
1.2301201	1.236221	1.1602632	0.97707299
1.1860726	1.2546607	1.1756541	1.0203796
1.1346565	1.2725572	1.1880523	1.0580388
1.0791929	1.2834667	1.1985572	1.0904514
1.0222533	1.2811711	1.2088117	1.1180495
0.96570519	1.2629673	1.220834	1.1412051
0.91082606	1.2301201	1.236221	1.1602632
0.85839836	1.1860726	1.2546607	1.1756541
0.80876009	1.1346565	1.2725572	1.1880523
0.76182458	1.0791929	1.2834667	1.1985572
0.7171387	1.0222533	1.2811711	1.2088117
0.67409557	0.96570519	1.2629673	1.220834
0.63233446	0.91082606	1.2301201	1.236221
0.59211519	0.85839836	1.1860726	1.2546607
0.55437302	0.80876009	1.1346565	1.2725572
0.52049869	0.76182458	1.0791929	1.2834667
0.49219046	0.7171387	1.0222533	1.2811711
0.4715591	0.67409557	0.96570519	1.2629673
0.46136277	0.63233446	0.91082606	1.2301201
0.46505586	0.59211519	0.85839836	1.1860726
0.48615394	0.55437302	0.80876009	1.1346565
0.52650815	0.52049869	0.76182458	1.0791929
0.58417731	0.49219046	0.7171387	1.0222533
0.65303439	0.4715591	0.67409557	0.96570519
0.72511012	0.46136277	0.63233446	0.91082606
0.79357523	0.46505586	0.59211519	0.85839836
0.85409301	0.48615394	0.55437302	0.80876009
0.90456479	0.52650815	0.52049869	0.76182458
0.94434302	0.58417731	0.49219046	0.7171387
0.97360846	0.65303439	0.4715591	0.67409557
0.99305793	0.72511012	0.46136277	0.63233446
1.0037786	0.79357523	0.46505586	0.59211519
1.0071761	0.85409301	0.48615394	0.55437302
1.0049287	0.90456479	0.52650815	0.52049869
0.99899792	0.94434302	0.58417731	0.49219046
0.9917013	0.97360846	0.65303439	0.4715591
0.98579842	0.99305793	0.72511012	0.46136277
0.98444644	1.0037786	0.79357523	0.46505586
0.99080795	1.0071761	0.85409301	0.48615394
1.0071915	1.0049287	0.90456479	0.52650815
1.0339047	0.99899792	0.94434302	0.58417731
1.0681911	0.9917013	0.97360846	0.65303439
1.1039638	0.98579842	0.99305793	0.72511012
1.1336338	0.98444644	1.0037786	0.79357523
1.1517163	0.99080795	1.0071761	0.85409301
1.1570325	1.0071915	1.0049287	0.90456479
1.1518943	1.0339047	0.99899792	0.94434302
1.1400694	1.0681911	0.9917013	0.97360846
1.1252985	1.1039638	0.98579842	0.99305793
1.1106325	1.1336338	0.98444644	1.0037786
1.098223	1.1517163	0.99080795	1.0071761
1.089257	1.1570325	1.0071915	1.0049287
1.0839033	1.1518943	1.0339047	0.99899792
1.0812651	1.1400694	1.0681911	0.9917013
1.0793793	1.1252985	1.1039638	0.98579842
1.0753011	1.1106325	1.1336338	0.98444644
1.065387	1.098223	1.1517163	0.99080795
1.0461386	1.089257	1.1570325	1.0071915
1.0158742	1.0839033	1.1518943	1.0339047
0.97616147	1.0812651	1.1400694	1.0681911
0.93115728	1.0793793	1.1252985	1.1039638
0.88547312	1.0753011	1.1106325	1.1336338
0.84275975	1.065387	1.098223	1.1517163
0.805441	1.0461386	1.089257	1.1570325
0.77486706	1.0158742	1.0839033	1.1518943
0.75145186	0.97616147	1.0812651	1.1400694
0.73476568	0.93115728	1.0793793	1.1252985
0.72368667	0.88547312	1.0753011	1.1106325
0.71667969	0.84275975	1.065387	1.098223
0.71218435	0.805441	1.0461386	1.089257
0.70903715	0.77486706	1.0158742	1.0839033
0.70685171	0.75145186	0.97616147	1.0812651
0.70631867	0.73476568	0.93115728	1.0793793
0.70941288	0.72368667	0.88547312	1.0753011
0.71937746	0.71667969	0.84275975	1.065387
0.73999575	0.71218435	0.805441	1.0461386
0.77362221	0.70903715	0.77486706	1.0158742
0.81894057	0.70685171	0.75145186	0.97616147
0.87101331	0.70631867	0.73476568	0.93115728
0.92397182	0.70941288	0.72368667	0.88547312
0.97354093	0.71937746	0.71667969	0.84275975
1.017698	0.73999575	0.71218435	0.805441
1.056106	0.77362221	0.70903715	0.77486706
1.0893158	0.81894057	0.70685171	0.75145186
1.1181683	0.87101331	0.70631867	0.73476568
1.1434549	0.92397182	0.70941288	0.72368667
1.1657851	0.97354093	0.71937746	0.71667969
1.1855947	1.017698	0.73999575	0.71218435
1.2032397	1.056106	0.77362221	0.70903715
1.2191366	1.0893158	0.81894057	0.70685171
1.2339169	1.1181683	0.87101331	0.70631867
1.2485098	1.1434549	0.92397182	0.70941288
1.2639291	1.1657851	0.97354093	0.71937746
1.2803902	1.1855947	1.017698	0.73999575
1.2957884	1.2032397	1.056106	0.77362221
1.3049573	1.2191366	1.0893158	0.81894057
1.3017606	1.2339169	1.1181683	0.87101331
1.282874	1.2485098	1.1434549	0.92397182
1.2491659	1.2639291	1.1657851	0.97354093
1.2040241	1.2803902	1.1855947	1.017698
1.1512869	1.2957884	1.2032397	1.056106
1.0942043	1.3049573	1.2191366	1.0893158
1.0352177	1.3017606	1.2339169	1.1181683
0.97606869	1.282874	1.2485098	1.1434549
0.91796638	1.2491659	1.2639291	1.1657851
0.86172145	1.2040241	1.2803902	1.1855947
0.80783242	1.1512869	1.2957884	1.2032397
0.75653378	1.0942043	1.3049573	1.2191366
0.7078301	1.0352177	1.3017606	1.2339169
0.66156415	0.97606869	1.282874	1.2485098
0.61758415	0.91796638	1.2491659	1.2639291
0.5760046	0.86172145	1.2040241	1.2803902
0.53740175	0.80783242	1.1512869	1.2957884
0.50280744	0.75653378	1.0942043	1.3049573
0.47363493	0.7078301	1.0352177	1.3017606
0.45175465	0.66156415	0.97606869	1.282874
0.43972097	0.61758415	0.91796638	1.2491659
0.44091592	0.5760046	0.86172145	1.2040241
0.45914156	0.53740175	0.80783242	1.1512869
0.4970819	0.50280744	0.75653378	1.0942043
0.55385827	0.47363493	0.7078301	1.0352177
0.62376681	0.45175465	0.66156415	0.97606869
0.69820672	0.43972097	0.61758415	0.91796638
0.76924208	0.44091592	0.5760046	0.86172145
0.8316949	0.45914156	0.53740175	0.80783242
0.88314348	0.4970819	0.50280744	0.75653378
0.92302346	0.55385827	0.47363493	0.7078301
0.95178679	0.62376681	0.45175465	0.66156415
0.97040148	0.69820672	0.43972097	0.61758415
0.98013156	0.76924208	0.44091592	0.5760046
0.98245788	0.8316949	0.45914156	0.53740175
0.97905812	0.88314348	0.4970819	0.50280744
0.97183828	0.92302346	0.55385827	0.47363493
0.963023	0.95178679	0.62376681	0.45175465
0.95527335	0.97040148	0.69820672	0.43972097
0.9517169	0.98013156	0.76924208	0.44091592
0.95566919	0.98245788	0.8316949	0.45914156
0.96985284	0.97905812	0.88314348	0.4970819
0.99522837	0.97183828	0.92302346	0.55385827
1.0298455	0.963023	0.95178679	0.62376681
1.0683457	0.95527335	0.97040148	0.69820672
1.1033316	0.9517169	0.98013156	0.76924208
1.1287742	0.95566919	0.98245788	0.8316949
1.1426059	0.96985284	0.97905812	0.88314348
1.1463809	0.99522837	0.97183828	0.92302346
1.1434037	1.0298455	0.963023	0.95178679
1.1371941	1.0683457	0.95527335	0.97040148
1.1307206	1.1033316	0.9517169	0.98013156
1.1261107	1.1287742	0.95566919	0.98245788
1.1245499	1.1426059	0.96985284	0.97905812
1.1262419	1.1463809	0.99522837	0.97183828
1.130415	1.1434037	1.0298455	0.963023
1.1353732	1.1371941	1.0683457	0.95527335
1.1385445	1.1307206	1.1033316	0.9517169
1.1365081	1.1261107	1.1287742	0.95566919
1.1253281	1.1245499	1.1426059	0.96985284
1.101934	1.1262419	1.1463809	0.99522837
1.0663039	1.130415	1.1434037	1.0298455
1.0219975	1.1353732	1.1371941	1.0683457
0.97403901	1.1385445	1.1307206	1.1033316
0.92672021	1.1365081	1.1261107	1.1287742
0.88287746	1.1253281	1.1245499	1.1426059
0.84401523	1.101934	1.1262419	1.1463809
0.81057501	1.0663039	1.130415	1.1434037
0.78216849	1.0219975	1.1353732	1.1371941
0.75781735	0.97403901	1.1385445	1.1307206
0.73624765	0.92672021	1.1365081	1.1261107
0.71622757	0.88287746	1.1253281	1.1245499
0.69688816	0.84401523	1.101934	1.1262419
0.67796411	0.81057501	1.0663039	1.130415
0.6599465	0.78216849	1.0219975	1.1353732
0.6442163	0.75781735	0.97403901	1.1385445
0.63322537	0.73624765	0.92672021	1.1365081
0.63058762	0.71622757	0.88287746	1.1253281
0.64055417	0.69688816	0.84401523	1.101934
0.66631385	0.67796411	0.81057501	1.0663039
0.70771875	0.6599465	0.78216849	1.0219975
0.76058595	0.6442163	0.75781735	0.97403901
0.81869367	0.63322537	0.73624765	0.92672021
0.87652182	0.63058762	0.71622757	0.88287746
0.93055355	0.64055417	0.69688816	0.84401523
0.97911461	0.66631385	0.67796411	0.81057501
1.0216913	0.70771875	0.6599465	0.78216849
1.0583263	0.76058595	0.6442163	0.75781735
1.0892531	0.81869367	0.63322537	0.73624765
1.1147432	0.87652182	0.63058762	0.71622757
1.1351011	0.93055355	0.64055417	0.69688816
1.1507484	0.97911461	0.66631385	0.67796411
1.1623596	1.0216913	0.70771875	0.6599465
1.1710288	1.0583263	0.76058595	0.6442163
1.1784259	1.0892531	0.81869367	0.63322537
1.186796	1.1147432	0.87652182	0.63058762
1.1985232	1.1351011	0.93055355	0.64055417
1.2150492	1.1507484	0.97911461	0.66631385
1.2353729	1.1623596	1.0216913	0.70771875
1.255063	1.1710288	1.0583263	0.76058595
1.2672253	1.1784259	1.0892531	0.81869367
1.2657473	1.186796	1.1147432	0.87652182
1.2482673	1.1985232	1.1351011	0.93055355
1.2163134	1.2150492	1.1507484	0.97911461
1.1734732	1.2353729	1.1623596	1.0216913
1.1236648	1.255063	1.1710288	1.0583263
1.0702686	1.2672253	1.1784259	1.0892531
1.0158901	1.2657473	1.186796	1.1147432
0.96239717	1.2482673	1.1985232	1.1351011
0.91102139	1.2163134	1.2150492	1.1507484
0.86242959	1.1734732	1.2353729	1.1623596
0.81674216	1.1236648	1.255063	1.1710288
0.7735398	1.0702686	1.2672253	1.1784259
0.73198379	1.0158901	1.2657473	1.186796
0.69118424	0.96239717	1.2482673	1.1985232
0.65074847	0.91102139	1.2163134	1.2150492
0.61115133	0.86242959	1.1734732	1.2353729
0.57364345	0.81674216	1.1236648	1.255063
0.539902	0.7735398	1.0702686	1.2672253
0.51184985	0.73198379	1.0158901	1.2657473
0.49176692	0.69118424	0.96239717	1.2482673
0.48249639	0.65074847	0.91102139	1.2163134
0.48739153	0.61115133	0.86242959	1.1734732
0.50954727	0.57364345	0.81674216	1.1236648
0.55012741	0.539902	0.7735398	1.0702686
0.60669949	0.51184985	0.73198379	1.0158901
0.67336466	0.49176692	0.69118424	0.96239717
0.74299153	0.48249639	0.65074847	0.91102139
0.80959662	0.48739153	0.61115133	0.86242959
0.86928897	0.50954727	0.57364345	0.81674216
0.9199883	0.55012741	0.539902	0.7735398
0.96079543	0.60669949	0.51184985	0.73198379
0.99155339	0.67336466	0.49176692	0.69118424
1.0126726	0.74299153	0.48249639	0.65074847
1.0250632	0.80959662	0.48739153	0.61115133
1.0300567	0.86928897	0.50954727	0.57364345
1.0293316	0.9199883	0.55012741	0.539902
1.0248961	0.96079543	0.60669949	0.51184985
1.0191328	0.99155339	0.67336466	0.49176692
1.0148422	1.0126726	0.74299153	0.48249639
1.0151326	1.0250632	0.80959662	0.48739153
1.0229679	1.0300567	0.86928897	0.50954727
1.0403148	1.0293316	0.9199883	0.55012741
1.0670641	1.0248961	0.96079543	0.60669949
1.1000333	1.0191328	0.99155339	0.67336466
1.1328092	1.0148422	1.0126726	0.74299153
1.1577484	1.0151326	1.0250632	0.80959662
1.1696496	1.0229679	1.0300567	0.86928897
1.1678181	1.0403148	1.0293316	0.9199883
1.1550439	1.0670641	1.0248961	0.96079543
1.1354357	1.1000333	1.0191328	0.99155339
1.11292	1.1328092	1.0148422	1.0126726
1.0906256	1.1577484	1.0151326	1.0250632
1.0707314	1.1696496	1.0229679	1.0300567
1.0544376	1.1678181	1.0403148	1.0293316
1.0419151	1.1550439	1.0670641	1.0248961
